Loyalty Number,Recency_Last_Flight,Recency_Last_Redeem,Total_Flights_2017,Total_Distance_2017,Points_Earned_2017,Points_Redeemed_2017,Dollar_Redeemed_2017,Active_Months_2017,Had_Outlier_Flight,Avg_Flights_Per_Month,Avg_Flights_Per_Active_Month,Redemption_Rate_2017,Never_Flew_2017,Has_Redeemed_2017,H1_Flights,H2_Flights,Flight_Trend_Abs,Flight_Trend_Pct,Seasonality_Index,CLV,Salary_Imputed,Education_Encoded,Loyalty_Card_Encoded,Tenure_Months,Salary_Was_Missing,Salary_Was_College_Missing,Churned,Zero_Activity_2018,Formal_Cancel,Churn_Probability,Churn_Risk_Tier,Segment_k3,Segment_ID,Segment_Name
194200,0.0,4.0,9.0,16876.0,16876.0,601.0,108.0,5,0,0.75,1.8,0.0356127044323299,0,1,4.0,5.0,1.0,0.2,1.7777777777777777,5427.48,86467.0,3,2,45,0,0,0,0,0,0.24084654,Medium,0,2,Occasional Travelers
776736,2.0,12.0,15.0,19602.0,19602.0,0.0,0.0,4,0,1.25,3.75,0.0,0,0,6.0,9.0,3.0,0.4285714285714285,1.6,5433.21,53587.0,3,2,26,0,0,0,0,0,0.1529523,Low,0,2,Occasional Travelers
741700,0.0,12.0,12.0,21956.0,21956.0,0.0,0.0,6,0,1.0,2.0,0.0,0,0,4.0,8.0,4.0,0.8,2.0,5435.77,73455.0,2,2,75,1,1,0,0,0,0.01494995,Low,0,0,Loyal Regulars
380526,1.0,3.0,15.0,21575.0,21575.0,593.0,107.0,4,0,1.25,3.75,0.0274855156431054,0,1,10.0,5.0,-5.0,-0.4545454545454545,1.3333333333333333,5437.91,48985.0,3,2,43,0,0,0,0,0,0.19304644,Low,0,2,Occasional Travelers
893909,0.0,12.0,11.0,16340.0,16340.0,0.0,0.0,5,0,0.9166666666666666,2.2,0.0,0,0,8.0,3.0,-5.0,-0.5555555555555556,1.818181818181818,5438.7,70485.0,3,2,6,0,0,0,0,0,0.14684442,Low,0,2,Occasional Travelers
394167,1.0,5.0,21.0,29951.0,29951.0,673.0,121.0,8,0,1.75,2.625,0.0224700343895028,0,1,11.0,10.0,-1.0,-0.0833333333333333,1.1428571428571428,5439.34,73455.0,2,2,52,1,1,0,0,0,0.11760249,Low,0,0,Loyal Regulars
340467,1.0,12.0,22.0,36417.0,36417.0,0.0,0.0,9,0,1.8333333333333333,2.4444444444444446,0.0,0,0,9.0,13.0,4.0,0.4,1.4545454545454546,5439.36,82534.0,3,2,71,0,0,0,0,0,0.019318726,Low,0,0,Loyal Regulars
374440,0.0,12.0,22.0,33461.0,33461.0,0.0,0.0,9,0,1.8333333333333333,2.4444444444444446,0.0,0,0,11.0,11.0,0.0,0.0,1.4545454545454546,5439.8,76943.0,3,2,45,0,0,0,0,0,0.11178746,Low,0,0,Loyal Regulars
787651,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5439.8,76943.0,3,2,1,0,0,1,1,0,0.8363675,Critical,1,1,Silent Enrollees
828959,0.0,7.0,14.0,22199.0,22199.0,577.0,104.0,6,0,1.1666666666666667,2.333333333333333,0.0259921618090905,0,1,8.0,6.0,-2.0,-0.2222222222222222,1.4285714285714286,5441.42,94619.0,3,2,42,0,0,0,0,0,0.10487136,Low,0,2,Occasional Travelers
526765,2.0,12.0,17.0,19480.0,19480.0,0.0,0.0,7,0,1.4166666666666667,2.4285714285714284,0.0,0,0,8.0,9.0,1.0,0.1111111111111111,1.6470588235294117,5443.76,62237.0,3,2,21,0,0,0,0,0,0.330863,Medium,0,2,Occasional Travelers
545567,0.0,8.0,18.0,23620.0,23620.0,1051.0,189.0,9,0,1.5,2.0,0.0444961896697713,0,1,8.0,10.0,2.0,0.2222222222222222,1.5555555555555556,5445.37,60802.0,1,2,31,0,0,0,0,0,0.13580893,Low,0,2,Occasional Travelers
289516,1.0,12.0,13.0,17762.0,17762.0,0.0,0.0,5,0,1.0833333333333333,2.6,0.0,0,0,4.0,9.0,5.0,1.0,1.5384615384615383,5447.84,72506.0,3,2,73,0,0,0,0,0,0.053073745,Low,0,0,Loyal Regulars
686555,1.0,6.0,21.0,30033.0,30033.0,757.0,136.0,7,0,1.75,3.0,0.0252056071654513,0,1,15.0,6.0,-9.0,-0.5625,1.7142857142857142,5450.57,87804.0,3,2,68,0,0,0,0,0,0.011787726,Low,0,0,Loyal Regulars
491948,1.0,1.0,4.0,7072.0,7072.0,562.0,101.0,1,0,0.3333333333333333,4.0,0.0794683257918552,0,1,0.0,4.0,4.0,4.0,4.0,5452.17,96716.0,3,2,14,0,0,0,0,0,0.14075689,Low,2,4,Rising Seasonal Flyers
914316,0.0,2.0,24.0,36133.0,36133.0,486.0,87.0,8,0,2.0,3.0,0.0134503085821824,0,1,10.0,14.0,4.0,0.3636363636363636,1.5,5452.63,144697.0,5,2,48,0,0,0,0,0,0.35303593,Medium,0,0,Loyal Regulars
453135,0.0,4.0,25.0,42165.0,42165.0,954.0,171.0,7,0,2.083333333333333,3.571428571428572,0.0226254002134471,0,1,11.0,14.0,3.0,0.25,1.76,5453.71,56653.0,3,2,63,0,0,1,0,1,0.5400928,High,0,0,Loyal Regulars
639626,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5453.71,82740.0,3,2,6,0,0,0,0,0,0.476675,High,1,1,Silent Enrollees
800357,1.0,3.0,29.0,34270.0,34270.0,1000.0,180.0,10,0,2.4166666666666665,2.9,0.0291800408520571,0,1,9.0,20.0,11.0,1.1,1.793103448275862,5453.86,54485.0,3,2,50,0,0,0,0,0,0.17584395,Low,0,0,Loyal Regulars
901758,1.0,2.0,21.0,32151.0,32151.0,787.0,142.0,8,0,1.75,2.625,0.0244782432894777,0,1,8.0,13.0,5.0,0.5555555555555556,1.5238095238095235,5454.89,73455.0,2,2,41,1,1,0,0,0,0.2341623,Medium,0,0,Loyal Regulars
362855,0.0,12.0,27.0,36887.0,36887.0,0.0,0.0,7,0,2.25,3.857142857142857,0.0,0,0,13.0,14.0,1.0,0.0714285714285714,1.6296296296296295,5457.34,101226.0,3,2,26,0,0,0,0,0,0.16987397,Low,0,0,Loyal Regulars
517729,0.0,12.0,9.0,13070.0,13070.0,0.0,0.0,5,0,0.75,1.8,0.0,0,0,4.0,5.0,1.0,0.2,1.7777777777777777,5460.32,65131.0,3,2,21,0,0,0,0,0,0.26692733,Medium,0,2,Occasional Travelers
588657,0.0,10.0,16.0,23329.0,23329.0,430.0,77.0,7,0,1.3333333333333333,2.2857142857142856,0.0184319945132667,0,1,8.0,8.0,0.0,0.0,1.75,5460.32,65131.0,3,2,46,0,0,0,0,0,0.16577259,Low,0,2,Occasional Travelers
275849,0.0,12.0,13.0,25131.0,25131.0,0.0,0.0,5,0,1.0833333333333333,2.6,0.0,0,0,9.0,4.0,-5.0,-0.5,1.5384615384615383,5460.37,54979.0,3,2,79,0,0,0,0,0,0.015880125,Low,0,0,Loyal Regulars
760975,3.0,10.0,4.0,6748.0,6748.0,500.0,90.0,3,0,0.3333333333333333,1.3333333333333333,0.0740960284528749,0,1,1.0,3.0,2.0,1.0,3.0,5463.91,64327.0,3,2,41,0,0,0,0,0,0.32445693,Medium,2,2,Occasional Travelers
908728,0.0,0.0,16.0,18314.0,18314.0,427.0,77.0,8,0,1.3333333333333333,2.0,0.0233154963415965,0,1,7.0,9.0,2.0,0.25,1.25,5463.91,64327.0,3,2,67,0,0,0,0,0,0.023429805,Low,0,0,Loyal Regulars
332082,3.0,10.0,21.0,33292.0,33292.0,393.0,71.0,7,0,1.75,3.0,0.011804637750811,0,1,13.0,8.0,-5.0,-0.3571428571428571,2.095238095238096,5465.6,71730.0,3,2,44,0,0,0,0,0,0.3551253,Medium,0,2,Occasional Travelers
738332,0.0,12.0,29.0,46492.0,46492.0,0.0,0.0,10,0,2.4166666666666665,2.9,0.0,0,0,6.0,23.0,17.0,2.4285714285714284,2.0689655172413794,5469.54,81006.0,3,2,28,0,0,0,0,0,0.15240507,Low,0,0,Loyal Regulars
886764,0.0,12.0,4.0,2208.0,2208.0,0.0,0.0,1,0,0.3333333333333333,4.0,0.0,0,0,0.0,4.0,4.0,4.0,4.0,5470.06,71792.0,3,2,13,0,0,0,0,0,0.07630115,Low,2,4,Rising Seasonal Flyers
915439,0.0,11.0,23.0,29923.0,29923.0,432.0,78.0,7,0,1.9166666666666667,3.2857142857142856,0.0144370551081108,0,1,11.0,12.0,1.0,0.0833333333333333,1.2173913043478262,5470.06,71792.0,3,2,42,0,0,0,0,0,0.22575879,Medium,0,0,Loyal Regulars
993058,0.0,4.0,13.0,18907.0,18907.0,1092.0,196.0,6,0,1.0833333333333333,2.1666666666666665,0.0577563865235098,0,1,5.0,8.0,3.0,0.5,2.1538461538461537,5470.06,71792.0,3,2,22,0,0,0,0,0,0.04177742,Low,0,2,Occasional Travelers
200960,1.0,6.0,21.0,27047.0,27047.0,1630.0,294.0,8,0,1.75,2.625,0.0602654638222353,0,1,10.0,11.0,1.0,0.0909090909090909,1.3333333333333333,5470.18,50134.0,3,2,51,0,0,0,0,0,0.11280822,Low,0,0,Loyal Regulars
744860,0.0,8.0,22.0,42151.0,42151.0,389.0,70.0,8,0,1.8333333333333333,2.75,0.0092287252971459,0,1,14.0,8.0,-6.0,-0.4,1.6363636363636365,5470.18,50134.0,3,2,32,0,0,1,1,1,0.70376176,Critical,0,0,Loyal Regulars
656487,0.0,12.0,16.0,26732.0,26732.0,0.0,0.0,7,0,1.3333333333333333,2.2857142857142856,0.0,0,0,2.0,14.0,12.0,4.0,2.5,5473.16,100596.0,3,2,1,0,0,0,0,0,0.19246958,Low,2,2,Occasional Travelers
441155,1.0,6.0,9.0,10029.0,10029.0,673.0,121.0,4,0,0.75,2.25,0.0671053943563665,0,1,6.0,3.0,-3.0,-0.4285714285714285,2.6666666666666665,5475.34,96485.0,3,2,55,0,0,0,0,0,0.12535691,Low,0,2,Occasional Travelers
680581,0.0,12.0,18.0,36329.0,36329.0,0.0,0.0,7,0,1.5,2.571428571428572,0.0,0,0,6.0,12.0,6.0,0.8571428571428571,2.0,5476.53,70117.0,3,2,78,0,0,0,0,0,0.014097076,Low,0,0,Loyal Regulars
114219,2.0,9.0,7.0,9495.0,9495.0,535.0,96.0,5,0,0.5833333333333334,1.4,0.0563454449710373,0,1,3.0,4.0,1.0,0.25,1.7142857142857142,5479.56,72888.0,3,2,77,0,0,0,0,0,0.08971683,Low,0,2,Occasional Travelers
606712,0.0,5.0,23.0,28077.0,28077.0,610.0,110.0,8,0,1.9166666666666667,2.875,0.0217259678740606,0,1,8.0,15.0,7.0,0.7777777777777778,1.391304347826087,5479.56,72888.0,3,2,42,0,0,1,0,1,0.5829093,High,0,0,Loyal Regulars
793125,1.0,12.0,3.0,4554.0,4554.0,0.0,0.0,1,0,0.25,3.0,0.0,0,0,0.0,3.0,3.0,3.0,4.0,5479.56,72888.0,3,2,15,0,0,0,0,0,0.07313708,Low,2,4,Rising Seasonal Flyers
997008,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5479.56,72888.0,3,2,74,0,0,1,1,0,0.9932024,Critical,1,1,Silent Enrollees
132337,0.0,12.0,14.0,19030.0,19030.0,0.0,0.0,5,0,1.1666666666666667,2.8,0.0,0,0,4.0,10.0,6.0,1.2,2.571428571428572,5480.1,74825.0,3,2,59,0,0,0,0,0,0.11066097,Low,0,2,Occasional Travelers
280796,0.0,0.0,27.0,34964.0,34964.0,1112.0,200.0,8,0,2.25,3.375,0.0318041414025855,0,1,11.0,16.0,5.0,0.4166666666666667,1.3333333333333333,5480.7,66259.0,3,2,55,0,0,0,0,0,0.08035982,Low,0,0,Loyal Regulars
564909,0.0,0.0,21.0,30042.0,30042.0,923.0,166.0,7,0,1.75,3.0,0.0307236535516942,0,1,6.0,15.0,9.0,1.2857142857142858,1.5238095238095235,5481.5,83711.0,3,2,39,0,0,0,0,0,0.18639717,Low,0,0,Loyal Regulars
210770,0.0,12.0,13.0,23853.0,23853.0,0.0,0.0,7,0,1.0833333333333333,1.8571428571428568,0.0,0,0,4.0,9.0,5.0,1.0,1.8461538461538465,5482.55,89953.0,3,2,37,0,0,0,0,0,0.1795407,Low,0,2,Occasional Travelers
741842,2.0,2.0,9.0,13768.0,13768.0,1062.0,191.0,4,0,0.75,2.25,0.0771353864032539,0,1,3.0,6.0,3.0,0.75,1.7777777777777777,5484.59,66746.0,3,2,77,0,0,0,0,0,0.056931462,Low,0,2,Occasional Travelers
928188,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5490.78,68114.0,3,2,74,0,0,1,1,0,0.9917979,Critical,1,1,Silent Enrollees
674923,2.0,12.0,14.0,18679.0,18679.0,0.0,0.0,6,0,1.1666666666666667,2.333333333333333,0.0,0,0,12.0,2.0,-10.0,-0.7692307692307693,2.2857142857142856,5492.39,86255.0,3,2,7,0,0,0,0,0,0.6653385,High,0,2,Occasional Travelers
336143,0.0,12.0,19.0,30700.0,30700.0,0.0,0.0,7,0,1.5833333333333333,2.7142857142857144,0.0,0,0,8.0,11.0,3.0,0.3333333333333333,1.6842105263157894,5495.18,50613.0,3,2,70,0,0,0,0,0,0.022071665,Low,0,0,Loyal Regulars
801176,1.0,5.0,18.0,29379.0,29379.0,493.0,89.0,8,0,1.5,2.25,0.0167806936927737,0,1,12.0,6.0,-6.0,-0.4615384615384615,1.5555555555555556,5497.66,52489.0,3,2,45,0,0,0,0,0,0.1724912,Low,0,0,Loyal Regulars
379281,1.0,12.0,2.0,3623.0,3623.0,0.0,0.0,2,0,0.1666666666666666,1.0,0.0,0,0,0.0,2.0,2.0,2.0,4.0,5498.75,76300.0,3,2,16,0,0,0,0,0,0.048113115,Low,2,4,Rising Seasonal Flyers
682707,3.0,7.0,8.0,15194.0,15194.0,366.0,66.0,3,0,0.6666666666666666,2.6666666666666665,0.0240884559694616,0,1,2.0,6.0,4.0,1.3333333333333333,3.0,5498.94,65565.0,1,2,20,0,0,0,0,0,0.09878427,Low,2,2,Occasional Travelers
924634,0.0,0.0,23.0,36077.0,36077.0,1672.0,302.0,6,0,1.9166666666666667,3.8333333333333335,0.0463453169609446,0,1,9.0,14.0,5.0,0.5,1.565217391304348,5498.94,65565.0,1,2,34,0,0,0,0,0,0.028596187,Low,0,0,Loyal Regulars
750955,1.0,12.0,18.0,17915.0,17915.0,0.0,0.0,5,0,1.5,3.6,0.0,0,0,11.0,7.0,-4.0,-0.3333333333333333,1.7777777777777777,5499.45,96863.0,3,2,56,0,0,0,0,0,0.167504,Low,0,2,Occasional Travelers
811140,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5499.45,96863.0,3,2,3,0,0,0,0,0,0.39378837,Medium,1,1,Silent Enrollees
870203,0.0,5.0,24.0,29513.0,29513.0,916.0,165.0,8,0,2.0,3.0,0.0310371700606512,0,1,7.0,17.0,10.0,1.25,1.5,5502.73,73455.0,2,2,24,1,1,0,0,0,0.24281338,Medium,0,2,Occasional Travelers
967035,0.0,0.0,23.0,37683.0,37683.0,423.0,76.0,7,0,1.9166666666666667,3.2857142857142856,0.0112252209219011,0,1,11.0,12.0,1.0,0.0833333333333333,1.2173913043478262,5503.44,88134.0,3,2,66,0,0,0,0,0,0.04044372,Low,0,0,Loyal Regulars
359446,0.0,12.0,22.0,34956.0,34956.0,0.0,0.0,7,0,1.8333333333333333,3.142857142857143,0.0,0,0,8.0,14.0,6.0,0.6666666666666666,1.6363636363636365,5504.14,73455.0,2,2,53,1,1,0,0,0,0.26655072,Medium,0,0,Loyal Regulars
576871,0.0,11.0,14.0,18458.0,18458.0,389.0,70.0,7,0,1.1666666666666667,2.0,0.021074872683931,0,1,3.0,11.0,8.0,2.0,2.2857142857142856,5504.14,73455.0,2,2,25,1,1,0,0,0,0.06312644,Low,0,2,Occasional Travelers
821010,0.0,1.0,29.0,48231.0,48231.0,943.0,170.0,10,0,2.4166666666666665,2.9,0.0195517405817835,0,1,16.0,13.0,-3.0,-0.1764705882352941,1.103448275862069,5505.06,94934.0,3,2,58,0,0,0,0,0,0.048549145,Low,0,0,Loyal Regulars
720465,0.0,7.0,19.0,32060.0,32060.0,539.0,97.0,7,0,1.5833333333333333,2.7142857142857144,0.0168122270742358,0,1,6.0,13.0,7.0,1.0,1.4736842105263157,5505.17,88120.0,4,2,71,0,0,0,0,0,0.019087002,Low,0,0,Loyal Regulars
122946,0.0,12.0,14.0,19091.0,19091.0,0.0,0.0,7,0,1.1666666666666667,2.0,0.0,0,0,9.0,5.0,-4.0,-0.4,1.4285714285714286,5505.69,101984.0,3,2,23,0,0,0,0,0,0.11219454,Low,0,2,Occasional Travelers
474752,0.0,11.0,17.0,25033.0,25033.0,435.0,78.0,7,0,1.4166666666666667,2.4285714285714284,0.0173770622777933,0,1,11.0,6.0,-5.0,-0.4166666666666667,1.411764705882353,5507.06,73455.0,2,2,50,1,1,0,0,0,0.14073238,Low,0,0,Loyal Regulars
888297,0.0,12.0,15.0,20202.0,20202.0,0.0,0.0,6,0,1.25,2.5,0.0,0,0,2.0,13.0,11.0,3.6666666666666665,1.8666666666666667,5507.16,86759.0,3,2,50,0,0,0,0,0,0.17295529,Low,0,2,Occasional Travelers
286989,1.0,12.0,19.0,30687.0,30687.0,0.0,0.0,7,0,1.5833333333333333,2.7142857142857144,0.0,0,0,12.0,7.0,-5.0,-0.3846153846153846,1.6842105263157894,5507.24,41779.0,1,2,49,0,0,0,0,0,0.15731426,Low,0,0,Loyal Regulars
363483,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5508.32,102170.0,3,2,0,0,0,1,1,0,0.9937878,Critical,1,1,Silent Enrollees
689440,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5510.56,73455.0,2,2,12,1,1,0,0,0,0.06514288,Low,1,1,Silent Enrollees
154782,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5510.97,104755.0,3,2,7,0,0,0,0,0,0.13238186,Low,1,1,Silent Enrollees
830223,3.0,12.0,27.0,32270.0,32270.0,0.0,0.0,9,0,2.25,3.0,0.0,0,0,17.0,10.0,-7.0,-0.3888888888888889,1.4814814814814814,5511.49,89735.0,3,2,66,0,0,0,0,0,0.020611802,Low,0,0,Loyal Regulars
525188,2.0,0.0,20.0,32064.0,32064.0,867.0,156.0,7,0,1.6666666666666667,2.857142857142857,0.0270396706586826,0,1,12.0,8.0,-4.0,-0.3076923076923077,1.6,5515.25,87493.0,3,2,60,0,0,0,0,0,0.046160575,Low,0,0,Loyal Regulars
137944,1.0,5.0,12.0,17804.0,17804.0,546.0,98.0,5,0,1.0,2.4,0.0306672657829701,0,1,6.0,6.0,0.0,0.0,2.0,5517.2,76248.0,3,2,0,0,0,0,0,0,0.07178529,Low,0,2,Occasional Travelers
197578,2.0,1.0,13.0,15081.0,15081.0,880.0,158.0,5,0,1.0833333333333333,2.6,0.0583515681983953,0,1,9.0,4.0,-5.0,-0.5,1.8461538461538465,5517.2,76248.0,3,2,75,0,0,0,0,0,0.023461187,Low,0,2,Occasional Travelers
820454,0.0,5.0,22.0,29369.0,29369.0,699.0,126.0,8,0,1.8333333333333333,2.75,0.0238006060812421,0,1,7.0,15.0,8.0,1.0,1.6363636363636365,5519.08,68791.0,3,2,53,0,0,0,0,0,0.2767117,Medium,0,0,Loyal Regulars
472695,1.0,12.0,11.0,10101.0,10101.0,0.0,0.0,5,0,0.9166666666666666,2.2,0.0,0,0,4.0,7.0,3.0,0.6,2.1818181818181817,5521.54,73455.0,2,2,52,1,1,0,0,0,0.12625077,Low,0,2,Occasional Travelers
644390,0.0,12.0,24.0,31110.0,31110.0,0.0,0.0,9,0,2.0,2.6666666666666665,0.0,0,0,17.0,7.0,-10.0,-0.5555555555555556,1.5,5521.54,73455.0,2,2,78,1,1,0,0,0,0.0044137915,Low,0,0,Loyal Regulars
878388,0.0,12.0,22.0,28474.0,28474.0,0.0,0.0,9,0,1.8333333333333333,2.4444444444444446,0.0,0,0,11.0,11.0,0.0,0.0,1.818181818181818,5522.52,94551.0,3,2,63,0,0,0,0,0,0.04905545,Low,0,0,Loyal Regulars
837526,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5522.77,66278.0,3,2,8,0,0,1,0,1,0.97765154,Critical,1,1,Silent Enrollees
138908,0.0,12.0,23.0,40884.0,40884.0,0.0,0.0,10,0,1.9166666666666667,2.3,0.0,0,0,10.0,13.0,3.0,0.2727272727272727,1.565217391304348,5524.31,83393.0,3,2,62,0,0,0,0,0,0.14706835,Low,0,0,Loyal Regulars
597023,0.0,12.0,23.0,32131.0,32131.0,0.0,0.0,10,0,1.9166666666666667,2.3,0.0,0,0,12.0,11.0,-1.0,-0.0769230769230769,1.391304347826087,5525.47,79336.0,3,2,60,0,0,0,0,0,0.11848938,Low,0,0,Loyal Regulars
226847,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5525.84,85643.0,3,2,73,0,0,1,1,0,0.99326926,Critical,1,1,Silent Enrollees
199493,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5527.99,73455.0,2,2,72,1,1,1,1,0,0.99296016,Critical,1,1,Silent Enrollees
618379,0.0,12.0,28.0,41850.0,41850.0,0.0,0.0,8,0,2.333333333333333,3.5,0.0,0,0,5.0,23.0,18.0,3.0,1.8571428571428568,5528.08,73455.0,2,2,79,1,1,0,0,0,0.06569917,Low,0,0,Loyal Regulars
125059,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5528.21,58314.0,3,2,3,0,0,0,0,0,0.3884935,Medium,1,1,Silent Enrollees
254860,0.0,12.0,10.0,9352.0,9352.0,0.0,0.0,4,0,0.8333333333333334,2.5,0.0,0,0,4.0,6.0,2.0,0.4,2.4,5528.21,58314.0,3,2,48,0,0,0,0,0,0.09999459,Low,0,2,Occasional Travelers
405418,1.0,3.0,14.0,21438.0,21438.0,523.0,94.0,5,0,1.1666666666666667,2.8,0.0243959324563858,0,1,12.0,2.0,-10.0,-0.7692307692307693,2.571428571428572,5528.21,58314.0,3,2,51,0,0,0,0,0,0.08605259,Low,0,2,Occasional Travelers
936440,1.0,12.0,6.0,11637.0,11637.0,0.0,0.0,2,0,0.5,3.0,0.0,0,0,0.0,6.0,6.0,6.0,4.0,5528.21,58314.0,3,2,16,0,0,0,0,0,0.025814561,Low,2,4,Rising Seasonal Flyers
404233,0.0,8.0,20.0,26483.0,26483.0,334.0,60.0,5,0,1.6666666666666667,4.0,0.0126118642147792,0,1,13.0,7.0,-6.0,-0.4285714285714285,2.0,5528.66,51779.0,1,2,50,0,0,0,0,0,0.03543732,Low,0,2,Occasional Travelers
256198,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5531.72,68565.0,3,2,11,0,0,0,0,0,0.07607444,Low,1,1,Silent Enrollees
110170,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5532.46,53189.0,3,2,7,0,0,0,0,0,0.28536725,Medium,1,1,Silent Enrollees
159942,8.0,9.0,10.0,12944.0,12944.0,364.0,66.0,4,0,0.8333333333333334,2.5,0.0281211372064276,0,1,10.0,0.0,-10.0,-0.9090909090909092,3.2,5532.63,52192.0,3,2,76,0,0,1,1,0,0.7632661,Critical,0,2,Occasional Travelers
671639,1.0,12.0,14.0,25659.0,25659.0,0.0,0.0,4,0,1.1666666666666667,3.5,0.0,0,0,0.0,14.0,14.0,14.0,3.142857142857143,5532.75,98651.0,3,2,20,0,0,0,0,0,0.03113625,Low,2,4,Rising Seasonal Flyers
873498,3.0,9.0,10.0,18473.0,18473.0,512.0,92.0,5,0,0.8333333333333334,2.0,0.0277161262382937,0,1,3.0,7.0,4.0,1.0,2.8,5532.86,75642.0,3,2,68,0,0,0,0,0,0.06362208,Low,0,2,Occasional Travelers
263612,4.0,9.0,20.0,34802.0,34802.0,452.0,81.0,6,0,1.6666666666666667,3.333333333333333,0.0129877593241767,0,1,13.0,7.0,-6.0,-0.4285714285714285,2.0,5533.23,48913.0,3,2,8,0,0,1,1,1,0.9965873,Critical,0,2,Occasional Travelers
230240,0.0,4.0,20.0,27489.0,27489.0,586.0,105.0,5,0,1.6666666666666667,4.0,0.0213176179562734,0,1,5.0,15.0,10.0,1.6666666666666667,2.2,5534.57,124154.0,5,2,70,0,0,0,0,0,0.0077709965,Low,0,0,Loyal Regulars
319012,1.0,12.0,7.0,12383.0,12383.0,0.0,0.0,2,0,0.5833333333333334,3.5,0.0,0,0,0.0,7.0,7.0,7.0,4.0,5534.82,91870.0,3,2,17,0,0,0,0,0,0.029111361,Low,2,4,Rising Seasonal Flyers
205371,2.0,12.0,18.0,21754.0,21754.0,0.0,0.0,7,0,1.5,2.571428571428572,0.0,0,0,5.0,13.0,8.0,1.3333333333333333,2.0,5539.35,90979.0,3,2,28,0,0,0,0,0,0.22318038,Medium,0,2,Occasional Travelers
618886,0.0,9.0,14.0,22978.0,22978.0,366.0,66.0,5,0,1.1666666666666667,2.8,0.0159282792236051,0,1,5.0,9.0,4.0,0.6666666666666666,1.7142857142857142,5543.8,78925.0,3,2,66,0,0,0,0,0,0.026891708,Low,0,2,Occasional Travelers
140674,1.0,11.0,10.0,15384.0,15384.0,469.0,84.0,6,0,0.8333333333333334,1.6666666666666667,0.0304862194487779,0,1,5.0,5.0,0.0,0.0,1.6,5544.91,90168.0,3,2,53,0,0,0,0,0,0.22399655,Medium,0,2,Occasional Travelers
731238,0.0,5.0,8.0,13876.0,13876.0,847.0,152.0,5,0,0.6666666666666666,1.6,0.0610406457192274,0,1,5.0,3.0,-2.0,-0.3333333333333333,2.0,5544.91,90168.0,3,2,37,0,0,0,0,0,0.08846676,Low,0,2,Occasional Travelers
233768,0.0,9.0,12.0,16148.0,16148.0,548.0,99.0,4,0,1.0,3.0,0.0339360911567996,0,1,9.0,3.0,-6.0,-0.6,2.0,5548.03,81518.0,3,2,36,0,0,0,0,0,0.14378238,Low,0,2,Occasional Travelers
461540,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5548.03,81518.0,3,2,8,0,0,1,0,1,0.98359734,Critical,1,1,Silent Enrollees
721364,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5548.03,81518.0,3,2,72,0,0,1,1,0,0.9932586,Critical,1,1,Silent Enrollees
918964,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,5548.03,81518.0,3,2,4,0,0,0,0,0,0.40077803,Medium,1,1,Silent Enrollees
